,id,release_date,movie,tconst,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,year,month,production_budget_2,domestic_gross_2,worldwide_gross_2,genres2,profit_multiple
117,46,2016-06-10,Warcraft,tt0803096,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",6.9,225557,2016,6,160000000,47225655,425522281,"['Action', 'Adventure', 'Fantasy']",1.65951425625
118,47,2016-09-30,Deepwater Horizon,tt1860357,Deepwater Horizon,Deepwater Horizon,2016,107.0,"Action,Drama,History",7.1,133303,2016,9,156000000,61433527,122603824,"['Action', 'Drama', 'History']",-0.2140780512820513
119,48,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663,2010,12,155000000,104386950,418186950,"['Adventure', 'Family', 'Fantasy']",1.6979803225806451
120,50,2018-03-23,Pacific Rim: Uprising,tt2557478,Pacific Rim: Uprising,Pacific Rim: Uprising,2018,111.0,"Action,Adventure,Sci-Fi",5.6,89462,2018,3,155000000,59874525,290930148,"['Action', 'Adventure', 'Sci-Fi']",0.8769686967741935
121,52,2017-07-14,War for the Planet of the Apes,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017,140.0,"Action,Adventure,Drama",7.5,201943,2017,7,152000000,146880162,489592267,"['Action', 'Adventure', 'Drama']",2.2210017565789477
122,55,2017-06-02,Wonder Woman,tt0451279,Wonder Woman,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,2017,6,150000000,412563408,821133378,"['Action', 'Adventure', 'Fantasy']",4.47422252
123,55,2017-06-02,Wonder Woman,tt4028068,Wonder Woman,Wonder Woman,2014,60.0,Sci-Fi,4.2,20,2017,6,150000000,412563408,821133378,['Sci-Fi'],4.47422252
124,55,2017-06-02,Wonder Woman,tt4283448,Wonder Woman,Wonder Woman,2016,75.0,"Documentary,Drama,Sport",6.9,13,2017,6,150000000,412563408,821133378,"['Documentary', 'Drama', 'Sport']",4.47422252
125,56,2013-11-22,Frozen,tt1323045,Frozen,Frozen,2010,93.0,"Adventure,Drama,Sport",6.2,62311,2013,11,150000000,400738009,1272469910,"['Adventure', 'Drama', 'Sport']",7.483132733333332
126,56,2013-11-22,Frozen,tt1611845,Frozen,Wai nei chung ching,2010,92.0,"Fantasy,Romance",5.4,75,2013,11,150000000,400738009,1272469910,"['Fantasy', 'Romance']",7.483132733333332
127,56,2013-11-22,Frozen,tt2294629,Frozen,Frozen,2013,102.0,"Adventure,Animation,Comedy",7.5,516998,2013,11,150000000,400738009,1272469910,"['Adventure', 'Animation', 'Comedy']",7.483132733333332
128,57,2016-03-04,Zootopia,tt2948356,Zootopia,Zootopia,2016,108.0,"Adventure,Animation,Comedy",8.0,383446,2016,3,150000000,341268248,1019429616,"['Adventure', 'Animation', 'Comedy']",5.79619744
129,62,2016-11-23,Moana,tt3521164,Moana,Moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253,2016,11,150000000,248757044,637517365,"['Adventure', 'Animation', 'Comedy']",3.2501157666666667
130,66,2013-11-08,Thor: The Dark World,tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,"Action,Adventure,Fantasy",6.9,540996,2013,11,150000000,206362140,644602516,"['Action', 'Adventure', 'Fantasy']",3.297350106666667
131,69,2017-07-21,Dunkirk,tt5013056,Dunkirk,Dunkirk,2017,106.0,"Action,Drama,History",7.9,466580,2017,7,150000000,190068280,499837368,"['Action', 'Drama', 'History']",2.33224912
132,70,2011-05-06,Thor,tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,2011,5,150000000,181030624,449326618,"['Action', 'Adventure', 'Fantasy']",1.9955107866666664
133,74,2011-05-26,Kung Fu Panda 2,tt1302011,Kung Fu Panda 2,Kung Fu Panda 2,2011,90.0,"Action,Adventure,Animation",7.2,228465,2011,5,150000000,165249063,664837547,"['Action', 'Adventure', 'Animation']",3.4322503133333333
134,75,2015-05-15,Mad Max: Fury Road,tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,120.0,"Action,Adventure,Sci-Fi",8.1,780910,2015,5,150000000,153636354,370098020,"['Action', 'Adventure', 'Sci-Fi']",1.4673201333333334
135,78,2018-03-29,Ready Player One,tt1677720,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",7.5,301660,2018,3,150000000,137690172,579290136,"['Action', 'Adventure', 'Sci-Fi']",2.86193424
136,83,2010-07-01,The Last Airbender,tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734,2010,7,150000000,131772187,319713881,"['Action', 'Adventure', 'Family']",1.131425873333333
137,87,2012-03-30,Wrath of the Titans,tt1646987,Wrath of the Titans,Wrath of the Titans,2012,99.0,"Action,Adventure,Fantasy",5.7,172330,2012,3,150000000,83670083,305270083,"['Action', 'Adventure', 'Fantasy']",1.0351338866666666
138,89,2012-05-11,Dark Shadows,tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",6.2,229818,2012,5,150000000,79727149,238202668,"['Comedy', 'Fantasy', 'Horror']",0.5880177866666667
139,90,2013-06-28,White House Down,tt2334879,White House Down,White House Down,2013,131.0,"Action,Drama,Thriller",6.4,191791,2013,6,150000000,73103784,205440387,"['Action', 'Drama', 'Thriller']",0.36960258
140,91,2010-02-12,The Wolfman,tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",5.8,97873,2010,2,150000000,62189884,142634358,"['Drama', 'Fantasy', 'Horror']",-0.04910428
141,92,2017-02-17,The Great Wall,tt2034800,The Great Wall,The Great Wall,2016,103.0,"Action,Adventure,Fantasy",6.0,111602,2017,2,150000000,45157105,334486852,"['Action', 'Adventure', 'Fantasy']",1.2299123466666666
142,92,2017-02-17,The Great Wall,tt7535780,The Great Wall,The Great Wall,2017,72.0,Documentary,6.5,24,2017,2,150000000,45157105,334486852,['Documentary'],1.2299123466666666
143,93,2015-10-09,Pan,tt3332064,Pan,Pan,2015,111.0,"Adventure,Comedy,Family",5.8,55867,2015,10,150000000,35088320,151525973,"['Adventure', 'Comedy', 'Family']",0.010173153333333334
144,94,2011-03-11,Mars Needs Moms,tt1305591,Mars Needs Moms,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",5.4,19823,2011,3,150000000,21392758,39549758,"['Adventure', 'Animation', 'Family']",-0.7363349466666667
145,97,2012-06-08,Madagascar 3: Europe's Most Wanted,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy",6.8,146858,2012,6,145000000,216391482,746921271,"['Adventure', 'Animation', 'Comedy']",4.1511811793103455
146,99,2014-06-13,How to Train Your Dragon 2,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014,102.0,"Action,Adventure,Animation",7.8,278205,2014,6,145000000,177002924,614586270,"['Action', 'Adventure', 'Animation']",3.238526
147,100,1999-06-16,Tarzan,tt1705952,Tarzan,Tarzan,2013,94.0,"Adventure,Animation,Drama",4.8,11728,1999,6,145000000,171091819,448191819,"['Adventure', 'Animation', 'Drama']",2.0909780620689653
148,1,2014-03-07,Mr. Peabody & Sherman,tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277,2014,3,145000000,111506430,269806430,"['Adventure', 'Animation', 'Comedy']",0.860734
149,2,2012-11-21,Rise of the Guardians,tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",7.3,145281,2012,11,145000000,103412758,306900902,"['Action', 'Adventure', 'Animation']",1.1165579448275862
150,3,2005-04-08,Sahara,tt4466894,Sahara,Sahara,2017,86.0,"Adventure,Animation,Comedy",5.6,1943,2005,4,145000000,68671925,121671925,"['Adventure', 'Animation', 'Comedy']",-0.16088327586206894
151,4,2016-07-15,Ghostbusters,tt1289401,Ghostbusters,Ghostbusters,2016,116.0,"Action,Comedy,Fantasy",5.2,186788,2016,7,144000000,128350574,229008658,"['Action', 'Comedy', 'Fantasy']",0.5903379027777778
152,10,2011-07-22,Captain America: The First Avenger,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,668137,2011,7,140000000,176654505,370569776,"['Action', 'Adventure', 'Sci-Fi']",1.6469269714285717
153,11,2016-01-29,Kung Fu Panda 3,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",7.1,116166,2016,1,140000000,143528619,517599142,"['Action', 'Adventure', 'Animation']",2.6971367285714285
154,13,2013-03-27,G.I. Joe: Retaliation,tt1583421,G.I. Joe: Retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",5.8,165536,2013,3,140000000,122523060,375740705,"['Action', 'Adventure', 'Sci-Fi']",1.6838621785714285
155,16,2014-12-12,Exodus: Gods and Kings,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",6.0,150858,2014,12,140000000,65014513,268314513,"['Action', 'Adventure', 'Drama']",0.9165322357142855
156,17,2016-07-01,The BFG,tt3691740,The BFG,The BFG,2016,117.0,"Adventure,Family,Fantasy",6.4,69340,2016,7,140000000,55483770,199646680,"['Adventure', 'Family', 'Fantasy']",0.4260477142857143
157,18,2016-02-26,Gods of Egypt,tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy",5.4,95111,2016,2,140000000,31153464,138836756,"['Action', 'Adventure', 'Fantasy']",-0.008308885714285714
158,26,2013-03-22,The Croods,tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",7.2,176699,2013,3,135000000,187168425,573068425,"['Action', 'Adventure', 'Animation']",3.2449512962962963
159,27,2015-12-25,The Revenant,tt1663202,The Revenant,The Revenant,2015,156.0,"Action,Adventure,Biography",8.0,621193,2015,12,135000000,183637894,532938302,"['Action', 'Adventure', 'Biography']",2.9476911259259264
160,27,2015-12-25,The Revenant,tt3300078,The Revenant,The Revenant,2012,80.0,Horror,6.0,20,2015,12,135000000,183637894,532938302,['Horror'],2.9476911259259264
161,29,2011-03-04,Rango,tt1192628,Rango,Rango,2011,107.0,"Adventure,Animation,Comedy",7.2,215761,2011,3,135000000,123477607,245724600,"['Adventure', 'Animation', 'Comedy']",0.8201822222222223
162,31,2013-07-17,Turbo,tt1860353,Turbo,Turbo,2013,96.0,"Adventure,Animation,Comedy",6.4,74639,2013,7,135000000,83028130,286896578,"['Adventure', 'Animation', 'Comedy']",1.1251598370370373
163,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy",6.0,77234,2016,6,135000000,82051601,245328374,"['Action', 'Adventure', 'Comedy']",0.8172472148148148
164,33,2011-11-18,Happy Feet Two,tt1402488,Happy Feet Two,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",5.9,38396,2011,11,135000000,64006466,157956466,"['Adventure', 'Animation', 'Comedy']",0.1700478962962963
165,35,2018-11-02,The Nutcracker and the Four Realms,tt5523010,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734,2018,11,132900000,54858851,170293899,"['Adventure', 'Family', 'Fantasy']",0.281368690744921
166,36,2005-06-29,War of the Worlds,tt3327426,War of the Worlds,War of the Worlds,2013,50.0,Sci-Fi,5.8,11,2005,6,132000000,234280354,606836535,['Sci-Fi'],3.5972464772727277
167,37,2014-11-26,Penguins of Madagascar,tt1911658,Penguins of Madagascar,Penguins of Madagascar,2014,92.0,"Adventure,Animation,Comedy",6.7,72551,2014,11,132000000,83350911,366942531,"['Adventure', 'Animation', 'Comedy']",1.779867659090909
168,38,2013-11-22,The Hunger Games: Catching Fire,tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013,146.0,"Action,Adventure,Sci-Fi",7.5,575455,2013,11,130000000,424668047,864868047,"['Action', 'Adventure', 'Sci-Fi']",5.652831130769231
169,41,2018-07-06,Ant-Man and the Wasp,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",7.1,244024,2018,7,130000000,216648740,623144660,"['Action', 'Adventure', 'Comedy']",3.7934204615384615
170,43,2015-07-17,Ant-Man,tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",7.3,501213,2015,7,130000000,180202163,518858449,"['Action', 'Adventure', 'Comedy']",2.9912188384615384
171,44,2015-03-27,Home,tt2075392,Home,Yurt,2011,76.0,Drama,6.0,96,2015,3,130000000,177397510,385997896,['Drama'],1.9692145846153848
172,44,2015-03-27,Home,tt2093100,Home,Dom,2011,127.0,Drama,7.5,1049,2015,3,130000000,177397510,385997896,['Drama'],1.9692145846153848
173,44,2015-03-27,Home,tt2224026,Home,Home,2015,94.0,"Adventure,Animation,Comedy",6.6,85831,2015,3,130000000,177397510,385997896,"['Adventure', 'Animation', 'Comedy']",1.9692145846153848
174,44,2015-03-27,Home,tt2372760,Home,Hemma,2013,90.0,"Drama,Romance",6.8,306,2015,3,130000000,177397510,385997896,"['Drama', 'Romance']",1.9692145846153848
175,44,2015-03-27,Home,tt2393825,Home,Home,2013,112.0,Drama,7.0,140,2015,3,130000000,177397510,385997896,['Drama'],1.9692145846153848
176,44,2015-03-27,Home,tt2545384,Home,Home,2016,87.0,"Drama,Horror,Thriller",3.9,303,2015,3,130000000,177397510,385997896,"['Drama', 'Horror', 'Thriller']",1.9692145846153848
177,44,2015-03-27,Home,tt4047846,Home,Home,2016,103.0,Drama,7.2,811,2015,3,130000000,177397510,385997896,['Drama'],1.9692145846153848
178,44,2015-03-27,Home,tt8601408,Home,Dom,2018,71.0,"Drama,Romance,Thriller",8.4,32,2015,3,130000000,177397510,385997896,"['Drama', 'Romance', 'Thriller']",1.9692145846153848
179,45,2018-12-19,Mary Poppins Returns,tt5028340,Mary Poppins Returns,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy",6.9,52103,2018,12,130000000,171958438,341528518,"['Comedy', 'Family', 'Fantasy']",1.6271424461538462
180,46,2011-10-28,Puss in Boots,tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"Action,Adventure,Animation",6.6,133355,2011,10,130000000,149260504,554987477,"['Action', 'Adventure', 'Animation']",3.2691344384615384
181,47,2010-11-05,Megamind,tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488,2010,11,130000000,148415853,321887208,"['Action', 'Animation', 'Comedy']",1.4760554461538462
182,49,2014-04-11,Rio 2,tt2357291,Rio 2,Rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,72209,2014,4,130000000,131538435,492846291,"['Adventure', 'Animation', 'Comedy']",2.7911253153846154
183,50,2010-07-23,Salt,tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204,2010,7,130000000,118311368,290650494,"['Action', 'Mystery', 'Thriller']",1.2357730307692307
184,51,2014-03-28,Noah,tt1091821,Noah,Noah,2012,,Animation,5.6,223,2014,3,130000000,101200044,352831065,['Animation'],1.7140851153846153
185,51,2014-03-28,Noah,tt1959490,Noah,Noah,2014,138.0,"Action,Adventure,Drama",5.8,229326,2014,3,130000000,101200044,352831065,"['Action', 'Adventure', 'Drama']",1.7140851153846153
186,51,2014-03-28,Noah,tt2109176,Noah,Noah,2011,105.0,"Drama,Thriller",6.5,12,2014,3,130000000,101200044,352831065,"['Drama', 'Thriller']",1.7140851153846153
187,52,2011-12-21,The Adventures of Tintin,tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430,2011,12,130000000,77591831,373993951,"['Action', 'Adventure', 'Animation']",1.876876546153846
188,53,2013-05-31,After Earth,tt1815862,After Earth,After Earth,2013,100.0,"Action,Adventure,Drama",4.8,181687,2013,5,130000000,60522097,251499665,"['Action', 'Adventure', 'Drama']",0.9346128076923076
189,55,2013-07-19,R.I.P.D.,tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",5.6,109078,2013,7,130000000,33618855,79076678,"['Action', 'Adventure', 'Comedy']",-0.3917178615384616
190,56,2019-02-22,How to Train Your Dragon: The Hidden World,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,2019,104.0,"Action,Adventure,Animation",7.6,60769,2019,2,129000000,160791800,519258283,"['Action', 'Adventure', 'Animation']",3.025258007751938
191,58,2000-05-19,Dinosaur,tt1843902,Dinosaur,Dinosaur,2011,77.0,Animation,7.2,23,2000,5,127500000,137748063,356148063,['Animation'],1.7933181411764705
192,59,2017-03-03,Logan,tt1483010,Logan,Logan,2010,94.0,"Comedy,Drama,Family",6.2,252,2017,3,127000000,226277068,615461394,"['Comedy', 'Drama', 'Family']",3.8461527086614167
193,59,2017-03-03,Logan,tt3315342,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",8.1,560270,2017,3,127000000,226277068,615461394,"['Action', 'Drama', 'Sci-Fi']",3.8461527086614167
194,60,2014-12-19,Night at the Museum: Secret of the Tomb,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,98.0,"Adventure,Comedy,Family",6.2,93103,2014,12,127000000,113746621,353756621,"['Adventure', 'Comedy', 'Family']",1.7854852047244094
195,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",6.6,379050,2014,11,125000000,337135885,766575131,"['Action', 'Adventure', 'Sci-Fi']",5.132601048
196,67,2011-04-29,Fast Five,tt1596343,Fast Five,Fast Five,2011,130.0,"Action,Crime,Thriller",7.3,329892,2011,4,125000000,210031325,630163454,"['Action', 'Crime', 'Thriller']",4.041307632
197,68,2014-08-08,Teenage Mutant Ninja Turtles,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,101.0,"Action,Adventure,Comedy",5.8,192220,2014,8,125000000,191204754,485004754,"['Action', 'Adventure', 'Comedy']",2.880038032
198,69,2011-12-16,Sherlock Holmes: A Game of Shadows,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",7.5,394189,2011,12,125000000,186848418,535663443,"['Action', 'Adventure', 'Crime']",3.2853075439999997
199,71,2017-03-31,The Boss Baby,tt3874544,The Boss Baby,The Boss Baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730,2017,3,125000000,175003033,510878762,"['Adventure', 'Animation', 'Comedy']",3.0870300960000003
200,72,2010-04-01,Clash of the Titans,tt0800320,Clash of the Titans,Clash of the Titans,2010,106.0,"Action,Adventure,Fantasy",5.8,256176,2010,4,125000000,163214888,493214888,"['Action', 'Adventure', 'Fantasy']",2.9457191039999997
201,73,2016-11-04,Trolls,tt1679335,Trolls,Trolls,2016,92.0,"Adventure,Animation,Comedy",6.5,63295,2016,11,125000000,153707064,344150134,"['Adventure', 'Animation', 'Comedy']",1.753201072
202,74,1998-05-19,Godzilla,tt0831387,Godzilla,Godzilla,2014,123.0,"Action,Adventure,Sci-Fi",6.4,350687,1998,5,125000000,136314294,376000000,"['Action', 'Adventure', 'Sci-Fi']",2.008
203,75,2012-06-08,Prometheus,tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720,2012,6,125000000,126477084,402448265,"['Adventure', 'Mystery', 'Sci-Fi']",2.21958612
204,76,2012-08-10,The Bourne Legacy,tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135.0,"Action,Adventure,Thriller",6.7,268678,2012,8,125000000,113203870,280355920,"['Action', 'Adventure', 'Thriller']",1.24284736
205,78,2018-07-13,Skyscraper,tt5758778,Skyscraper,Skyscraper,2018,102.0,"Action,Adventure,Thriller",5.8,81193,2018,7,125000000,68420120,304115534,"['Action', 'Adventure', 'Thriller']",1.432924272
206,79,2012-08-03,Total Recall,tt1386703,Total Recall,Total Recall,2012,118.0,"Action,Adventure,Mystery",6.3,228460,2012,8,125000000,58877969,211856088,"['Action', 'Adventure', 'Mystery']",0.6948487040000001
207,81,2017-01-13,Monster Trucks,tt3095734,Monster Trucks,Monster Trucks,2016,104.0,"Action,Adventure,Comedy",5.7,13525,2017,1,125000000,33370166,61642798,"['Action', 'Adventure', 'Comedy']",-0.506857616
208,86,2016-07-29,Jason Bourne,tt4196776,Jason Bourne,Jason Bourne,2016,123.0,"Action,Thriller",6.6,190596,2016,7,120000000,162192920,416168316,"['Action', 'Thriller']",2.4680693
209,88,2012-11-21,Life of Pi,tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",7.9,535836,2012,11,120000000,124987022,620912003,"['Adventure', 'Drama', 'Fantasy']",4.174266691666666
210,90,2018-04-13,Rampage,tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",6.1,115891,2018,4,120000000,101028233,428056280,"['Action', 'Adventure', 'Sci-Fi']",2.5671356666666667
